PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
-4522.592577117381,13448.007886355483,1712.4234248997968,2301.881358038709,-1584.6599548252163,-5.8945512990058635,45.43835964062885,771.0854421674718,-181.1717921043399,-287.50445806108786,-49.05615991752719,-198.7431190843679,-87.91888694977567,-145.39256028583404,-73.47556507895348,-227.0201662004413,-187.43719573347374,-79.6856606051954,238.3982257529874,142.87074757479698,65.3342273558027,138.93017661893842,347.0637581752149,-409.12021816127685,-131.3918959679323,228.29216792289589,88.69666147185453,105.98519319454533,276.972392414475,638.867452593297,15.523446694588609,43.883589983041695,-240.19494629667577,9.532930043255066,-59.21121918191162,61.24613309743563,-60.495350104438664,51.14165979157859,-1.2979015590939844,-16.91854119822343,-53.890255618407004,-17.65185604991136,-8.097081091623249,88.3833417266509,-29.289627881315536,41.12168594201351,1.9926586058681708,12.623955780949078,21.988639336761015,-8.007817921902694
-5355.423436969917,668.3049752538963,1577.7266484794086,-939.3240647344155,-216.99683577058207,-50.16296544368701,12.43369478227652,506.91499001829794,24.764420744449616,126.6342512685628,207.21041082819767,330.45518700182737,149.9497460711823,921.8207450890924,-63.03229419263289,-132.70135828984763,14.209611477603731,472.6029515549255,261.79360543594134,-60.55038873978968,-297.9172972904557,-53.34482649690411,244.1162286858023,-161.25594042431013,-238.1561653578936,-37.849561073066035,-60.54892981682738,-215.10013967733744,-168.8066973788035,137.05598681056304,50.032982704413755,-49.65306194677046,45.41881922073563,31.764076600853436,245.54782984503518,262.20625991635023,121.96642902256657,-59.22528865209143,3.0534963667735093,50.07758504531619,63.03193686885432,-12.954117075249261,-53.85793366405027,-13.640450131994278,45.49384835177835,20.845703078643645,-2.400434690624188,-13.12285940210904,20.210327378843846,-0.9467566962524779
17380.979625301396,1725.194227657753,-1071.2967857614676,-1438.5944118864354,250.7030218782636,-15.93521290489376,30.67563989521564,110.4833451800079,72.57824840444022,-90.43364538623061,-258.91898054245485,-192.9867140590781,-532.0269816048652,264.3901123278931,-326.6504916215699,-489.43275973886034,29.193238410513935,-50.993644628067706,359.33078327255424,438.48639313476843,-111.67638311991239,-295.2433552391132,-214.71681178422185,99.26762653376576,143.85859644991203,-363.28737473301896,-276.70852637341324,255.99829195542526,-4.563230506463292,95.85132068646833,241.53013415639504,-75.73453324521779,32.214491225271374,45.87984859583261,286.3893242422591,246.73779116823732,21.087275536682473,93.81515374092376,28.328429883811832,-95.93055607071459,24.19786782379663,-39.43644962846948,61.28020928349398,17.581550680789373,35.86134534682663,34.23574412659031,36.02890461085359,-57.518074894677085,-21.855248593807623,3.395989061367979
-1031.4286600511264,-2531.8288323730744,-2765.0873429778894,-234.76754137601404,95.60852752885359,-12.584058840159024,-43.64220210121485,-258.7685045631678,-95.72107054179465,-133.26673335407838,-426.1914678946776,-316.14410952032347,-284.13618704731573,295.0141447790071,361.9657520152447,-519.995679635487,-653.7894822810624,-252.4170539994598,33.075842216398414,-60.000048368128674,-87.07178688422627,-188.79985715069185,-30.05945917289238,-113.55348361536286,7.7572214452886366,-65.53481843201567,88.90549615721793,-122.54489745755404,-92.66267172141728,-34.54934462052015,104.89401281981148,-73.13683074051171,-18.060171920441984,44.59426998532503,250.9221001348632,235.212041214671,-131.54613790594655,11.227055155413522,6.654066435419719,-2.0358203724254507,-10.885370882166661,-29.32972574051713,4.789690767942291,26.431305381610553,-37.87276650365125,13.80001078765231,52.690071163008625,120.08767285133123,-18.827798584049752,-7.433321736430241
-3336.314848865347,-1964.2055184838205,-295.65203280961464,-404.0982382921104,-624.0219121740441,-72.36788574123707,46.21192225372026,-124.8850853186195,263.5670980162932,680.6169290100811,-167.16912213117146,365.3054272420639,-226.78066560560615,-217.99873730905279,191.97597335074036,109.80034769028457,684.8517482181387,-367.52563239604996,-124.14012316253529,403.58013123822207,-8.773674753136575,-72.52281612334754,134.7045342681648,60.48411883470165,128.77088602230086,-251.7603487391358,-277.1345141030303,96.3236694757593,64.55552598184777,80.86778872525329,66.53192716891746,-82.84877601549377,-1.1490139389585676,27.334917784629624,277.494644190002,244.93286322970994,44.43180703962412,-38.55966562159479,-0.19547927772866522,28.841950100546516,29.73235711615952,-71.56850896808525,0.765788157697207,44.1739348095235,2.5028789953488775,16.540330568325285,-21.305425699582123,-24.24902173801528,-31.286043799650727,2.4181333844658166
24448.77708672877,-4929.775616688016,4306.208255715968,1059.2337903017187,-388.85772723973315,49.08084177601252,20.543263998986205,626.5503993712995,-428.4262493105081,-494.1728716520705,-688.842493518558,1194.5791361629153,427.4434993208372,-160.261712185763,-90.74250517036499,255.08366282656417,272.0961927024754,-453.51983071827607,-84.89604475892328,985.6225073536068,-178.49141804325103,244.56604807961077,236.99632270618255,25.583798781834936,6.9433924600710775,187.8740325000001,50.46267569135208,-191.72586874344668,-105.50090944044197,156.4402804231015,-239.51839238990985,-110.74911281733058,-86.2573445544422,41.0682483210888,274.5091751938053,202.85424335933047,-129.184701630694,12.233589198971481,-16.71045872318494,-32.71391458452297,35.42462877444905,84.71543126235755,19.89665278613103,-65.74421925956005,-46.862287055721424,10.864879924486452,-4.105715656254318,-24.89695596521558,29.885042156561624,17.915165749405986
-5412.733549469501,-2539.6506892568254,1491.6193803740964,-366.2563581707265,-657.1560488415314,-38.19076684431106,-107.87837572466535,338.1841051991887,-216.29772715851658,-647.8323793183955,434.3155263242515,-171.77291145056708,145.91215025935847,-338.0148390394057,-58.48287875420339,28.91833719702394,-215.76137265254013,-29.242943196022328,127.89026602887606,-464.9937212837312,-105.64292047386267,9.286727316849158,26.8293852261982,-16.702193743125054,-244.4550537573396,-11.28080141196922,-132.49949288447124,-257.87352198458535,-76.90127217926143,-48.21560570692503,32.55735928219758,-55.96407341947907,-8.153974994422844,44.898977118642925,263.016756803786,263.4215547847994,67.25785044570121,-60.668018306619814,-27.634735080010742,45.10980428482069,-50.03449936241114,-64.48291632876058,169.5346389780995,15.614045030159144,8.197368051678264,26.629133109712654,9.162248594777818,16.431323808621976,-6.018522647504981,-16.66404685675075
-5373.6613637913,413.22832837781266,1524.9296434508453,-1138.7250113837674,-169.23313329566147,-56.18020549028522,79.43626299910167,568.7778135615512,-87.9243496519064,344.253164196976,-215.93814281002204,38.89595318311963,-133.1710449433723,112.33527290589005,-381.3860796478221,-336.5491348169263,95.79995201198365,-161.5460165813575,513.8442569799419,190.7723831533691,-65.36165953499439,-254.64471656156275,-133.78985890625108,-14.050279354991847,-109.32633222570516,-12.616915547895788,-68.3053030560376,-130.27258223472066,102.70982508066226,-125.58196158065546,39.63763277402218,-73.2719056142609,82.88773596265119,1003.736633437518,157.1764513224574,115.97103969461324,-289.91659880934264,-79.36367919824819,8.028299252544091,-35.72438753796057,36.06745041459381,-21.634025037367064,5.038111527057695,66.37825607670777,63.15064308798673,8.74903885999739,-15.114281427894944,-10.61558532196206,-14.689655958675017,-3.996834424550045
-2615.824787232043,-2607.0590782298186,-690.9421488477047,750.1644718676341,514.9606510013101,15.581513797477399,256.35781897590357,2289.097520615976,1753.2053404090177,-717.995046064843,15.594272400754738,-177.63804555434638,-201.52801435513373,566.6249660521876,-331.83212117713583,-188.71663034410685,127.27235243548158,304.70548004859927,484.48958670591253,384.2906421723108,8.434646755323707,1.7308201413385602,242.2139739041847,188.76909418151763,157.48973752140895,-191.56524837947705,-27.48963948485009,20.720633838789276,13.61446586665536,-6.133634887424377,186.01007494526542,-84.96463426682183,-40.715695838969964,54.75738627867628,291.7082002107035,246.973146647274,74.87553852004137,-26.974910891758775,3.879640065768426,32.95690586992135,3.162705374849293,16.14692817518241,13.348302413192012,21.760016921683935,-24.214425862332376,48.759727691051566,-16.307155215067002,14.895612866855663,34.20121612906791,-15.667628807455246
12798.39212432249,729.4935909267703,-3920.368233005164,-1207.3632146656153,455.30295090108234,-48.98526604163371,17.79949565136829,-36.88529869870626,-149.3250298021271,64.359261284053,-333.15365969841514,161.22522723731487,-13.123628442658543,92.34850568390304,557.9820730300263,622.6085924130406,110.90859715407963,112.50291359813828,59.210698587855745,-228.60165310863522,-395.46621848405977,53.50922758742276,163.83548554320097,-314.0043052695137,-67.95331940596603,-141.8805451533476,-82.86127877850429,-3.4300368361433384,-162.78611247654854,-21.274228268292735,-47.82501258217788,-28.078807200052335,13.488189366201048,46.595862016514396,270.36399276154106,229.77917712457221,-1.0009991835209207,-3.254309792473862,8.692336910174394,74.3726669693085,60.20886038102805,-83.1572577880532,32.61234705625823,-26.623358415095804,43.2602823586429,70.83547930994749,-24.529310983482922,-11.981337986654122,12.700332729405106,-10.62148612074762
-4423.027257133025,692.2472789919187,96.48717343454541,-1051.3780035980335,574.0475421175555,-62.48450616677503,-7.90659268340815,-285.8138532628737,-21.835190639463992,35.17992513982068,-367.1784384360417,-309.85305789549847,-16.247359126105394,613.7613538371254,-70.6941123756041,-31.548871020056993,-416.32500789401513,-299.3242308795846,13.897321024154067,-255.43681809420286,-18.609322408670554,-31.345750061459196,67.64274168221824,291.3248217920698,-136.13906948049595,-387.0983220491786,-267.8405395609011,282.78810149906803,-121.50931013453854,2.8914668633922234,-37.2551587688268,-50.87266549833354,20.07745614882549,34.0176283965833,263.7319163506968,250.14764155640177,52.70011509290997,30.5315550890138,10.436177259577983,-25.980322350879902,-81.01193651508567,-8.503889067101253,-25.878461247326417,10.126681791834994,27.03355465502922,48.551698190455355,4.192889401488209,5.638816025480638,2.2556431168160205,-3.71799531544697
-2193.3791349488088,1906.3970391209275,-1206.3042186354296,-942.473434371801,1513.3985267291494,-48.397153461137414,-16.48663772156466,-48.608068437166594,156.35566637898452,18.672427043365882,-62.52087791471846,143.46949447506753,-185.75744481006478,351.3314511194697,138.3805265082833,-206.10297517760682,-568.4898693422012,-238.41155301824858,-264.8862402757892,159.29017651851527,155.1578801477162,267.7827340569179,168.61390717951423,-81.90092769552628,-106.09072534533696,-70.1060856485035,-48.73227402233858,-64.99342890871573,126.69084772987169,-185.7557205526477,157.8414825990339,-48.42581834269059,-20.0123827361249,50.82365771771751,268.54285567404355,230.16512687124734,11.403798781927502,-53.46373141069834,-26.267392335565358,52.06165987505275,-50.40988011757031,57.12821362414143,-22.991366643580864,-42.32044742848158,-28.166766541258607,53.529035020174085,-0.5126314946466148,9.148941604186321,17.243519578836057,-2.480048613733168
-5292.072108932358,1155.4889392368468,1463.93965289435,940.8048322128219,-1322.1742422521845,0.3842144316348419,7.990007908745157,691.1157806313336,-305.85112794698847,-271.69870169095907,90.26000764420628,27.306705778571178,-333.23517062871883,406.2174587010814,-214.80633176625898,-197.42673359776003,61.509494111954844,-255.24672537051106,-119.50666195602923,365.1272389657783,316.90080320841076,-207.04481417300778,-136.72367369783183,-35.34405839003108,314.0420034892581,-54.86191157378115,-130.69996867703372,-146.9984557255134,61.43996584377844,-94.49272372516326,-2.7517528189028293,-81.52859698465186,79.43007487488337,54.03438444857057,257.26610585739115,265.62661874743196,23.814855268312424,-90.97597323587456,-2.2909948906847073,62.201343779244716,-31.309546369340865,-15.215655255958271,-10.654212195700348,67.01318723588814,-9.02297560841578,-67.58030399583232,-11.83765156766825,-4.240832757786609,-12.30558974760563,0.9276306504585023
-4578.696212978435,9684.846684442466,1637.5647078436093,-3290.652669626433,1060.950459470799,-126.54258180555759,40.10252900805436,90.98805119504961,31.827323665544732,364.0669608516871,-31.06480790991059,-8.989592762039829,1020.9952730215828,109.42904521429377,-405.8774889706068,187.92829580403043,139.04088193407603,-50.75777402824034,222.94607506258714,618.7114075569942,-30.2428212670038,-239.70866745922132,480.30995056373246,470.70773505029445,-448.4968919128075,179.40609130378485,36.94982629791544,-148.1555165094793,-194.79895348574172,220.99222399302755,116.45985220414661,-81.42982420683035,85.66861430009362,705.7115685086397,-129.43870022261098,501.81631089996523,-37.98963367147554,142.90370284152627,29.233847433687217,-55.213468752430124,-49.487051978973625,27.929615499237094,88.36782238409107,-45.872968334911796,78.13610147734404,20.18512569030988,-5.439417189609286,3.0715900401170684,-2.5689923518826774,-4.676559335886771
266.21027069002827,12089.268239202673,-820.407565536103,-4618.100693878751,2773.936951520806,-157.62068628087013,51.66509485922905,-131.05838165383204,-216.43739995460498,178.91128543753908,-243.48041779383058,-29.305298668349167,-155.72474150936853,50.259999937219746,717.3625464678679,80.18367356753197,-278.500731092337,-165.0591074976703,-414.22872116871804,-117.88228617343323,-23.803675027940987,56.267175687503006,-94.90561119051638,361.1478148241523,360.6969940514811,-401.55998157214265,-111.23923956565646,-184.1120337186834,336.8715503397083,112.87954056907884,-37.72750688137614,-13.482378561241415,-21.763061678260772,36.08737453024952,242.05976853523617,232.17010648869507,-4.51877814308626,155.27502001546782,44.483604758324695,15.318680990558656,40.40181569099395,5.593394701167993,42.59190744853891,39.457179090005745,-10.378880471165628,59.115823414299705,-18.804709240404925,-4.706215454589822,48.697732115475155,-14.08075165353686
-4829.498452440781,6349.827778779415,1254.3375049058466,-2386.1495840861594,476.9140495152633,-102.67477578635526,-59.68863717849764,299.78922985888374,-477.8408749987984,-438.7385755256146,186.179394320777,-312.21018659079476,172.9245404485132,-195.0439630381051,304.9851056689685,314.3528956197023,-201.02942315541347,-578.3075510566533,252.669491129901,216.51887517367808,32.81215849039552,140.612843142133,69.23860348993605,131.15957833554464,80.12339452085752,-60.42174825222263,-215.63479774670213,-277.26526622466474,48.68791836428482,86.41077568104775,-74.66675368150344,10.487619192038052,24.559270116378507,-21.358212846513066,-24.457038856205138,-32.75246655814111,8.285161098629462,55.45086738554018,4.147664519004371,-54.60504121092953,51.89981470509521,-13.015884711421267,-15.216493313327808,-45.262431958593474,7.5121379163114455,12.422201468589483,1.4636974620403462,-26.81631504094312,-39.509516775183904,10.510024017205472
-5583.395248580226,-3615.6082536111694,1432.0567144174768,-253.3948146187832,913.8925706177758,-14.660830668820283,-66.54415275900895,639.5130125462732,-1316.525604750537,-272.28611675342336,415.2771232608216,112.62841881090483,-304.0078620114022,-128.30028648616153,-75.13054005574146,-424.39431926454813,-241.37333874859493,-126.85854588845953,-87.91970611494935,-508.5614873143101,22.92316733933026,-420.5524949311847,-64.1292753893866,313.0029339563585,-269.01482958242775,15.14023814386363,108.01992242597554,-122.25023272216424,174.5260277972734,-29.67547924508502,159.75183859359186,6.6538324778577795,-9.022647621153197,17.197722844640232,-23.146061260394088,-5.978458071770457,46.282909278699734,147.30798106856957,21.191284787506188,-34.28422429326769,-57.88771827500769,-80.29117952896055,22.858690006090942,5.029073420348345,91.56689836884377,68.5058079953763,40.583151315429596,-1.5331234148658381,8.44777068399561,-31.009424083762518
19397.763001993237,-1988.3431243484536,2756.0547552167013,-468.9819758640856,597.6232308677836,-48.36383364047168,-20.26233114303177,-404.9966360712859,-44.008171203267885,806.5045115159932,771.3947034589919,-55.93083867062244,-537.8969723539008,200.87542360962058,220.8382950194008,577.2529305905307,520.3586413386579,203.86630790125884,-158.11574390344117,204.1243310454733,215.022666017912,129.4359643292407,-255.18867542608976,-383.23464081463123,59.3611603452417,26.084466946049734,203.79011368141633,-206.7693106118113,-95.24753965905522,-79.68932198866253,25.20782034323542,5.476423942321712,-23.45343679962563,1.4985575395978072,10.81048563676739,1.860749796385677,112.81053845221882,-62.8135376208052,-34.307306631018655,-28.565584959324774,-40.07219988343837,-28.674514740446075,-10.878016992696557,-49.147429481376605,-37.867516274273406,-37.515081556089875,-10.675189664702577,14.235379512426553,18.15170019419864,10.494483349994256
-1153.7718915262783,929.1746205897225,-1066.8621649263532,584.069107826088,-471.4908734778441,-46.44489940441946,57.44437061738829,-327.03549917535804,675.2896117826527,1297.840553930969,-20.475837504782895,1510.841989500375,-753.0360450998204,92.49488214143867,-451.7531730932973,572.6861766753876,-193.6870014941184,-7.151501503537964,-35.16380893798525,-341.7820952830541,374.07291105777364,325.4972125867191,200.74182900692858,71.63409837689647,278.4934204948557,-285.02644003757035,116.19187175460178,-124.62876246489337,-7.928207943094296,-46.95248088145875,163.18184627530246,2.881244371052103,36.86673051181075,-18.987129206541425,17.442402640060443,-21.132249782330327,27.190297497295575,-57.39192553877608,-26.95070065258268,70.99271955562432,43.86844758890999,25.080400169301896,185.66766691123735,-7.381130670322424,-2.65302461674707,9.06715989901234,14.776089192823967,33.1282986460955,-39.036779231745534,-6.936613631820755
-5262.648015846555,963.7952926914888,1531.58991160196,634.2836493119302,-1228.3099171821186,-32.153402874417715,40.35461271984532,446.5655825213727,-111.37528289796914,146.85035058811877,-4.602871678818584,96.59121805881588,-44.85253495892128,-176.7808679326159,-17.665885781860865,248.86193095935502,-81.50302526313156,190.04910905127602,292.63737926983003,-199.23510332665973,-116.06481558608873,-482.3057519559119,6.393622940714603,306.8538043982543,-108.20878002339023,30.245492714191933,-8.29267805046674,-223.94256714033054,-101.1477784782939,-62.66448732367878,65.30057722375568,-2.6218146460554976,82.5042368292374,-25.487316266205355,-23.913624477189813,-10.801104210987821,37.167378051130015,-30.59825502444402,-11.57413832574687,-30.68187692603202,-70.26123607407652,-13.091515170139813,3.0949501799746195,-45.83825089370393,55.643386344825856,45.34655494300398,18.77422845091903,11.979991316883709,27.577213840599487,-14.424589148911993
-715.4340413359752,-3182.595258701764,-1342.3145313654188,310.0433788449553,-53.493655515370584,-38.746283173270655,-47.655703188978904,-129.5696048203612,301.52994353259555,-420.74415423244386,-278.7699738478722,-349.78911206698996,328.43916221218694,-17.393466529041795,-350.86759869144413,289.46906538034415,98.09857587352833,457.9770930960723,-115.47130853423361,-195.5887920632066,114.27286859269398,204.09703471303084,115.46625163640263,-213.9667969945237,99.78044896309149,-131.96471164607615,178.215342788347,103.26781116771092,95.31401409500187,56.866393366339295,1.439495604827562,11.608105185802456,-22.527511510814644,-20.960114527116545,23.76972090339683,-40.79750765136061,63.57615766053991,-29.159214393720298,-4.607323042807909,12.537113412438908,-2.404083736015629,44.1498654767039,-30.56287728871253,-56.833947893853626,-17.818425945832793,40.07159477219363,-32.75174481418587,-3.2904608888906535,-4.490459666046422,1.9912266606813416
-4691.732990853302,-2888.808066724924,203.1069111168949,157.4188519696609,466.6125298874238,-52.899289180182656,-122.04109472927732,-406.7020734988322,-18.93027786297983,-301.44738153688485,6.78571704835028,48.43860820019598,-652.4985280365827,371.70619980156346,413.9626543661147,-285.1874342192872,675.971591929003,327.83025158979353,255.07131254666018,300.9411883221385,329.14220259161453,276.2606974443163,-82.16529437774513,-193.9362179472556,-40.82084513363472,-218.71173463803706,112.23078434797375,30.2314797571785,178.2444348405485,-4.781897930173309,38.18137749699494,-8.352931023085358,-54.67594669149185,-30.114610142957087,1.9438308736028973,-62.487962467169396,-119.0582094355535,-40.77272406665358,-12.04619229551332,-13.600894367841528,0.1521312033715896,20.858930180338895,44.89598251738474,-35.29169168863751,35.98775734786691,161.33463861954706,0.6340158501575297,-9.001138423718444,15.824774175297296,-22.153061341720353
-5413.488563672782,-1261.4052150283037,1489.7316717524795,-829.9403002349387,-393.6127232999501,-36.204582679842545,-17.669597629123384,497.5531176405184,99.5179336257248,-247.25888987761002,119.39361188318975,68.79428505152786,-487.3249612784883,276.0475342230712,-100.27936109609593,-690.8068598694122,-231.05878645021113,-241.8426798540077,50.13115884088975,177.23886120930015,-81.258751988184,18.181255300264237,-170.54155171864306,-163.33990814659566,-236.65207477942792,50.69235890120828,-29.948881322037234,-116.88625833395574,-80.30491759520976,-31.840297742355407,-2.865304764691263,0.1155552538009887,-7.9791997006390085,-11.047052865447787,-23.669637347668633,-29.78016920174684,9.743746631909696,-5.953631261675373,-16.386787367506702,-109.4204613238371,11.735022995102506,68.41394613122668,41.08145945168155,62.96140773045161,-8.51508922244597,-41.74997972573459,-11.386341690938778,18.85595602588935,-41.78900199207367,8.006787554577821
4512.384338595153,-4144.077644033501,-4228.913194898514,-114.24198031138566,-812.4391635189891,-25.721422135140816,10.166827088499517,-19.5884577831556,39.29291017457141,66.05004051520416,-552.3976483958883,331.305974508217,-427.71357117977067,19.153580066177213,-139.70664118602213,356.8023057261423,193.3506575167389,-26.06538601686393,83.51463734238828,-95.03878262836484,-133.61065678476652,-207.96391733571735,-84.48048146528531,-100.21294793049195,339.2922430513101,149.21426772425656,-209.44938938395364,-78.31645879572847,24.94903982427902,-4.963886392657134,-8.447591967011313,30.283156486491677,-31.772139070288777,-3.8766056719008137,-6.1636469117033075,-31.76627812120585,108.01247121466677,-31.102135663699222,-19.93179460093036,-192.92175369384577,-34.53750318002271,-6.180845641222092,-16.214571446223882,15.640272021558756,65.87868799371161,25.239201239177202,20.37518768495982,21.009926157354734,53.78539840157475,-20.558508830225836
24026.4383456637,-831.5336065886263,1822.433635509611,2280.061027452515,-1329.9406930315506,94.56608775251149,-14.165668744236918,469.37220411635224,-497.15496411101367,-1111.801217524142,-1219.8014272929026,1154.1411513485082,-446.19513038246527,251.95450395993115,-242.4614275594749,-687.6799312141791,-84.35813876527116,-35.791624820316045,25.226473159859125,244.68959943108015,403.41306939307236,69.36957933288022,-115.22303491625502,-88.02444265389319,213.867764278397,-7.243500268916169,204.8166875674975,-424.9173828648499,-234.74507118681385,350.2961748127918,90.02418794373797,-60.37834541590247,234.14155421256635,-23.78419416751394,-26.189258902729073,-18.593769796665367,55.61730846154757,77.14415815963483,4.377019819270539,-58.2224132003314,31.353603251765808,8.862725823610358,-13.702703790673624,13.427272764976815,17.572712115233653,7.242224861819622,-41.11833662398404,-1.9510207287339554,6.753407736914071,-0.12297669949240757
6332.994479721473,3833.8956383113295,-5916.971272366965,-633.9958871889522,504.4545786033689,-48.64239272915256,-73.20321640747922,-380.1710816717902,-120.42124998561117,-74.22921516362409,-33.24106332898803,-100.78112132977175,-466.5235364204649,207.5908031946144,-235.5709728719103,502.4483219605473,23.74341051249305,35.97553673652336,-270.4555780156927,-37.41395200921167,-378.40161941227746,352.3907859157756,-63.40843294044645,-21.593553105065396,424.1469729301162,-0.14941308652712706,-26.218103036444322,-184.50055878252974,-44.227639209776925,-9.141202651633792,156.41330340376516,16.057324039243678,35.650071808215245,-5.791843288211378,-14.762313499004446,-29.83667068848263,48.96573871993255,-54.06237267565648,-14.989860796789383,10.150599467127613,43.40775812561337,2.491303769536145,17.083122508870776,5.662959066108436,-38.52365037269191,-15.441574403584914,0.7200126781892198,-2.7126492347424005,29.49268577775406,-4.468314872938993
-2352.127018934054,3970.889570131881,4113.223958760267,2106.6723026674754,-280.75187412889176,-28.526691278848304,12.475706125482276,101.302672132112,132.27334663339215,174.9856835329484,12.840669078868341,188.01279688740462,530.0474467864716,-166.52985433573056,74.87919469013167,162.24918156371925,711.6769901247317,462.9872087496211,337.20994904738086,-230.4171927394213,-183.1679305524,-581.6268317620237,447.7623144560531,-439.62794208377795,13.704847391194159,-70.05716886579062,-53.87224343322313,-69.49883002225114,3.139478362547887,-208.52355125100624,26.807696921761373,6.908530494166653,278.37983190819574,-29.006321785841365,-23.90749649962219,-8.874418475178896,71.71838425308187,226.00075720457065,62.505505788115485,20.565973854954166,44.99707383294639,72.12354706901837,47.65266591467575,106.01448381284688,-140.0505817093309,16.16197184305753,46.1684477842765,-14.448434151965683,62.662671358234036,-6.8660587199234735
-5561.049312577341,-2219.8791970503307,1439.2735494406702,-196.95067440916785,-648.5955714882062,-40.13809556248909,-45.69453778941743,499.4818303547617,-142.48658236209786,-393.15349176651006,323.312742424681,160.01186948922276,-395.738807722565,-12.254031142418082,-454.9619583412307,322.85230547279474,-124.65115685229095,32.03948096754727,-458.10745201895855,-90.33036896207821,2.345379710703703,337.16543599059247,-51.615509916140006,-209.7981244998752,-116.79125447425876,-43.08260694862456,-45.798469240438976,-129.3538112503823,140.36704608548314,-30.329468144198565,-26.730865587994092,12.054390424579344,-36.224668421591666,-1.2891869050425209,-298.3570823591462,316.8341605541168,32.45997102798427,-24.892677982367335,-14.4858565478344,-16.910183919792257,-37.060438865380185,-25.151756599088355,-2.4362709949660526,-47.28945782507453,-9.113365123287377,31.444714615389028,47.46301893999197,-23.448681176802936,-29.124303100273874,2.41594832326186
-5348.51142105962,-667.5728663334148,1328.9973839122724,49.215988342560074,-925.50723540551,-36.887375932647785,-27.374270727582676,503.2325745973783,-192.53066454417691,121.35724071159439,347.574823051036,326.2919790510054,255.02669994464267,-125.49448628009156,-542.5571594438788,203.08492287215992,53.77941611761877,-503.5489425578695,75.97401688843792,216.51364542955181,111.82484193002368,-100.79565175976364,147.12071840810958,-225.06268201270183,-304.8551007168131,128.30693205418677,-285.417791668681,-98.63769252958352,-117.97137706887385,17.600244798341105,-227.09496754098143,-16.41882145528466,5.420337656346454,-18.53018840212752,29.780162586338147,5.313599469689586,31.98406628680693,-36.78216926601536,-18.06021313111354,21.513580898515173,-16.30721702255383,16.368816931518953,-64.03343393281924,40.159438476394755,32.18834764792668,75.79897437851866,9.577460432171975,-4.391817665676394,-41.518322719965155,9.526474562153613
-5244.873208408633,-1741.2981077403656,1246.1722798434273,999.7093893113013,-96.25949565077818,0.31773688459367794,12.766693777705807,935.0816199135661,-1387.932352447647,-39.44404982731518,326.94278958296803,136.32207472102618,148.8005470515374,-351.81229227796206,-283.03896243718856,3.5092329797885093,114.2947304668694,278.7777561785782,-343.64751030373804,215.7825874948363,29.699830905176995,-979.0415059171806,628.9223912971221,-287.757262640744,154.41992958913977,-98.66339094665442,-140.5269725255262,-35.30737062722669,-69.77071220874335,90.91456002927022,-255.3163002293111,0.10919919975666921,11.478969465493222,0.9226820166871756,-11.257315182776397,21.416927648492372,65.77078417021437,-69.90125566089992,-17.13766756612883,39.60737290881597,-74.69689010159912,-41.36315499535964,236.7978754939004,42.87076174492145,54.067679516532536,46.41873239531194,30.088264979321227,8.069245355117257,2.5734623268848877,-34.063987661081356
-5590.888317758807,-3407.3980806258896,1502.1729271372922,-202.76161263332736,-207.0767139762796,-38.68239244054308,19.06539133534513,602.0943259675579,-133.57912115038036,-102.25999072951493,83.51474901056082,-212.39022119289578,392.04013221941716,-424.35834008706286,392.7302831395565,12.418090695508411,-422.15525363540553,632.8578174692371,486.7533724432883,323.23008652838416,-243.44536316348945,-167.8517824606717,362.312243161678,90.88335024667575,-116.93246871306789,-6.11549854994943,133.0220798848988,-85.69923229406737,-139.24938755876894,-7.2961260688483875,27.98732198142805,0.2839585547031118,-9.7384035050009,-19.92004553841113,4.366713766235107,-37.88576118942156,-2.743328259856539,52.56452412742293,2.890871857683396,-81.86328831273585,18.247937208796163,-44.61869084480175,20.46586062625985,-7.824548275593844,28.71995163619318,-0.33690526220676353,-26.79943167095362,22.767878639565584,-5.786864553138634,-10.184890656716316
-5330.351025990322,-1564.2454699194857,1455.9769293104043,-793.2103534608724,-318.59894013170725,-41.72257482729911,43.421750752367075,332.23651387926265,-97.66376815485525,345.46535802313224,25.544248530818404,302.11502577026255,-26.142360291610654,319.5315616207224,-317.96005722909103,-191.20036328748276,87.02231811159655,-168.8040124541784,12.466124636569052,-505.3164777234252,180.22128250113434,-528.574312096289,615.207998641896,-275.2394776205583,251.19123361000638,-305.2471058840284,244.14429519820592,-128.4437198657689,7.250476457555783,-109.23230688050042,96.29255157257128,17.847525393257452,2.7190149438848823,1.3541971231315526,-3.1505609690250704,10.81466600840131,-32.64627007533461,95.1781862518658,26.37697116541325,46.32512633221523,-15.671880968811617,-36.975796123926045,21.849186085089155,82.62251430255161,125.98791868930975,-9.312058203667156,1.2720516742557382,30.41641271125656,-8.122584646065462,-40.79889926339746
